trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,timepoint,travel_time_sec,distance_m,speed_kmph,hour,minute,stop_lat,stop_lon,stop_name,arrival_sec,next_arrival_sec,hour_of_day,service_id,direction_id,traffic_label
12521,0 days 16:02:01,0 days 16:02:21,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,2,28.64241,77.191833,Rajendra Place,57721.0,57853.0,16.0,weekday,,Light
12522,0 days 16:07:53,0 days 16:08:13,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,8,28.64241,77.191833,Rajendra Place,58073.0,58205.0,16.0,weekday,,Light
12523,0 days 16:13:45,0 days 16:14:05,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,14,28.64241,77.191833,Rajendra Place,58425.0,58557.0,16.0,weekday,,Light
12524,0 days 16:19:37,0 days 16:19:57,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,19,28.64241,77.191833,Rajendra Place,58777.0,58909.0,16.0,weekday,,Light
12525,0 days 16:25:29,0 days 16:25:49,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,25,28.64241,77.191833,Rajendra Place,59129.0,59261.0,16.0,weekday,,Light
12526,0 days 16:31:21,0 days 16:31:41,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,31,28.64241,77.191833,Rajendra Place,59481.0,59613.0,16.0,weekday,,Light
12527,0 days 16:37:13,0 days 16:37:33,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,37,28.64241,77.191833,Rajendra Place,59833.0,59965.0,16.0,weekday,,Light
12528,0 days 16:43:05,0 days 16:43:25,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,43,28.64241,77.191833,Rajendra Place,60185.0,60317.0,16.0,weekday,,Light
12529,0 days 16:48:57,0 days 16:49:17,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,49,28.64241,77.191833,Rajendra Place,60537.0,60669.0,16.0,weekday,,Light
12530,0 days 16:54:49,0 days 16:55:09,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,16,55,28.64241,77.191833,Rajendra Place,60889.0,61021.0,16.0,weekday,,Light
12531,0 days 17:00:41,0 days 17:01:01,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,1,28.64241,77.191833,Rajendra Place,61241.0,61373.0,17.0,weekday,,Light
12532,0 days 17:06:33,0 days 17:06:53,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,6,28.64241,77.191833,Rajendra Place,61593.0,61725.0,17.0,weekday,,Light
12533,0 days 17:12:25,0 days 17:12:45,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,12,28.64241,77.191833,Rajendra Place,61945.0,62077.0,17.0,weekday,,Light
12534,0 days 17:18:17,0 days 17:18:37,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,18,28.64241,77.191833,Rajendra Place,62297.0,62429.0,17.0,weekday,,Light
12535,0 days 17:24:09,0 days 17:24:29,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,24,28.64241,77.191833,Rajendra Place,62649.0,62781.0,17.0,weekday,,Light
12536,0 days 17:30:01,0 days 17:30:21,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,30,28.64241,77.191833,Rajendra Place,63001.0,63133.0,17.0,weekday,,Light
12537,0 days 17:35:53,0 days 17:36:13,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,36,28.64241,77.191833,Rajendra Place,63353.0,63485.0,17.0,weekday,,Light
12538,0 days 17:41:45,0 days 17:42:05,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,42,28.64241,77.191833,Rajendra Place,63705.0,63837.0,17.0,weekday,,Light
12539,0 days 17:47:37,0 days 17:47:57,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,47,28.64241,77.191833,Rajendra Place,64057.0,64189.0,17.0,weekday,,Light
12540,0 days 17:53:29,0 days 17:53:49,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,53,28.64241,77.191833,Rajendra Place,64409.0,64541.0,17.0,weekday,,Light
12541,0 days 17:59:21,0 days 17:59:41,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,17,59,28.64241,77.191833,Rajendra Place,64761.0,64893.0,17.0,weekday,,Light
12542,0 days 18:05:13,0 days 18:05:33,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,5,28.64241,77.191833,Rajendra Place,65113.0,65245.0,18.0,weekday,,Light
12543,0 days 18:10:39,0 days 18:10:59,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,10,28.64241,77.191833,Rajendra Place,65439.0,65571.0,18.0,weekday,,Light
12544,0 days 18:16:05,0 days 18:16:25,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,16,28.64241,77.191833,Rajendra Place,65765.0,65897.0,18.0,weekday,,Light
12545,0 days 18:21:31,0 days 18:21:51,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,21,28.64241,77.191833,Rajendra Place,66091.0,66223.0,18.0,weekday,,Light
12546,0 days 18:26:57,0 days 18:27:17,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,27,28.64241,77.191833,Rajendra Place,66417.0,66549.0,18.0,weekday,,Light
12547,0 days 18:32:23,0 days 18:32:43,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,32,28.64241,77.191833,Rajendra Place,66743.0,66875.0,18.0,weekday,,Light
12548,0 days 18:37:49,0 days 18:38:09,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,38,28.64241,77.191833,Rajendra Place,67069.0,67201.0,18.0,weekday,,Light
12549,0 days 18:43:15,0 days 18:43:35,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,43,28.64241,77.191833,Rajendra Place,67395.0,67527.0,18.0,weekday,,Light
12550,0 days 18:48:41,0 days 18:49:01,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,49,28.64241,77.191833,Rajendra Place,67721.0,67853.0,18.0,weekday,,Light
12551,0 days 18:54:07,0 days 18:54:27,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,54,28.64241,77.191833,Rajendra Place,68047.0,68179.0,18.0,weekday,,Light
12552,0 days 18:59:33,0 days 18:59:53,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,18,59,28.64241,77.191833,Rajendra Place,68373.0,68505.0,18.0,weekday,,Light
12553,0 days 19:04:59,0 days 19:05:19,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,5,28.64241,77.191833,Rajendra Place,68699.0,68831.0,19.0,weekday,,Light
12554,0 days 19:10:25,0 days 19:10:45,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,10,28.64241,77.191833,Rajendra Place,69025.0,69157.0,19.0,weekday,,Light
12555,0 days 19:15:51,0 days 19:16:11,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,16,28.64241,77.191833,Rajendra Place,69351.0,69483.0,19.0,weekday,,Light
12556,0 days 19:21:17,0 days 19:21:37,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,21,28.64241,77.191833,Rajendra Place,69677.0,69809.0,19.0,weekday,,Light
12557,0 days 19:26:43,0 days 19:27:03,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,27,28.64241,77.191833,Rajendra Place,70003.0,70135.0,19.0,weekday,,Light
12558,0 days 19:32:09,0 days 19:32:29,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,32,28.64241,77.191833,Rajendra Place,70329.0,70461.0,19.0,weekday,,Light
12559,0 days 19:37:35,0 days 19:37:55,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,37,28.64241,77.191833,Rajendra Place,70655.0,70787.0,19.0,weekday,,Light
12560,0 days 19:43:01,0 days 19:43:21,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,43,28.64241,77.191833,Rajendra Place,70981.0,71113.0,19.0,weekday,,Light
12561,0 days 19:48:27,0 days 19:48:47,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,48,28.64241,77.191833,Rajendra Place,71307.0,71439.0,19.0,weekday,,Light
12562,0 days 19:53:53,0 days 19:54:13,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,54,28.64241,77.191833,Rajendra Place,71633.0,71765.0,19.0,weekday,,Light
12563,0 days 19:59:19,0 days 19:59:39,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,19,59,28.64241,77.191833,Rajendra Place,71959.0,72091.0,19.0,weekday,,Light
12564,0 days 20:04:45,0 days 20:05:05,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,5,28.64241,77.191833,Rajendra Place,72285.0,72417.0,20.0,weekday,,Light
12565,0 days 20:10:11,0 days 20:10:31,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,10,28.64241,77.191833,Rajendra Place,72611.0,72743.0,20.0,weekday,,Light
12566,0 days 20:15:37,0 days 20:15:57,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,15,28.64241,77.191833,Rajendra Place,72937.0,73069.0,20.0,weekday,,Light
12567,0 days 20:21:03,0 days 20:21:23,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,21,28.64241,77.191833,Rajendra Place,73263.0,73395.0,20.0,weekday,,Light
12568,0 days 20:26:29,0 days 20:26:49,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,26,28.64241,77.191833,Rajendra Place,73589.0,73721.0,20.0,weekday,,Light
12569,0 days 20:31:55,0 days 20:32:15,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,32,28.64241,77.191833,Rajendra Place,73915.0,74047.0,20.0,weekday,,Light
12570,0 days 20:37:21,0 days 20:37:41,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,37,28.64241,77.191833,Rajendra Place,74241.0,74373.0,20.0,weekday,,Light
12571,0 days 20:42:47,0 days 20:43:07,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,43,28.64241,77.191833,Rajendra Place,74567.0,74699.0,20.0,weekday,,Light
12572,0 days 20:48:13,0 days 20:48:33,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,48,28.64241,77.191833,Rajendra Place,74893.0,75025.0,20.0,weekday,,Light
12573,0 days 20:53:39,0 days 20:53:59,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,53,28.64241,77.191833,Rajendra Place,75219.0,75351.0,20.0,weekday,,Light
12574,0 days 20:59:05,0 days 20:59:25,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,20,59,28.64241,77.191833,Rajendra Place,75545.0,75677.0,20.0,weekday,,Light
12575,0 days 21:04:31,0 days 21:04:51,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,4,28.64241,77.191833,Rajendra Place,75871.0,76003.0,21.0,weekday,,Light
12576,0 days 21:09:57,0 days 21:10:17,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,10,28.64241,77.191833,Rajendra Place,76197.0,76329.0,21.0,weekday,,Light
12577,0 days 21:15:23,0 days 21:15:43,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,15,28.64241,77.191833,Rajendra Place,76523.0,76655.0,21.0,weekday,,Light
12578,0 days 21:20:49,0 days 21:21:09,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,21,28.64241,77.191833,Rajendra Place,76849.0,76981.0,21.0,weekday,,Light
12579,0 days 21:26:15,0 days 21:26:35,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,26,28.64241,77.191833,Rajendra Place,77175.0,77307.0,21.0,weekday,,Light
12580,0 days 21:31:41,0 days 21:32:01,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,32,28.64241,77.191833,Rajendra Place,77501.0,77633.0,21.0,weekday,,Light
12581,0 days 21:37:07,0 days 21:37:27,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,37,28.64241,77.191833,Rajendra Place,77827.0,77959.0,21.0,weekday,,Light
12582,0 days 21:42:33,0 days 21:42:53,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,42,28.64241,77.191833,Rajendra Place,78153.0,78285.0,21.0,weekday,,Light
12583,0 days 21:47:59,0 days 21:48:19,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,48,28.64241,77.191833,Rajendra Place,78479.0,78611.0,21.0,weekday,,Light
12584,0 days 21:53:25,0 days 21:53:45,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,53,28.64241,77.191833,Rajendra Place,78805.0,78937.0,21.0,weekday,,Light
12585,0 days 21:58:51,0 days 21:59:11,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,21,59,28.64241,77.191833,Rajendra Place,79131.0,79263.0,21.0,weekday,,Light
12586,0 days 22:04:17,0 days 22:04:37,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,4,28.64241,77.191833,Rajendra Place,79457.0,79589.0,22.0,weekday,,Light
12587,0 days 22:10:09,0 days 22:10:29,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,10,28.64241,77.191833,Rajendra Place,79809.0,79941.0,22.0,weekday,,Light
12588,0 days 22:16:01,0 days 22:16:21,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,16,28.64241,77.191833,Rajendra Place,80161.0,80293.0,22.0,weekday,,Light
12589,0 days 22:21:53,0 days 22:22:13,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,22,28.64241,77.191833,Rajendra Place,80513.0,80645.0,22.0,weekday,,Light
12590,0 days 22:27:45,0 days 22:28:05,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,28,28.64241,77.191833,Rajendra Place,80865.0,80997.0,22.0,weekday,,Light
12591,0 days 22:33:37,0 days 22:33:57,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,33,28.64241,77.191833,Rajendra Place,81217.0,81349.0,22.0,weekday,,Light
12592,0 days 22:39:29,0 days 22:39:49,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,39,28.64241,77.191833,Rajendra Place,81569.0,81701.0,22.0,weekday,,Light
12593,0 days 22:45:21,0 days 22:45:41,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,45,28.64241,77.191833,Rajendra Place,81921.0,82053.0,22.0,weekday,,Light
12594,0 days 22:51:13,0 days 22:51:33,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,51,28.64241,77.191833,Rajendra Place,82273.0,82405.0,22.0,weekday,,Light
12595,0 days 22:57:05,0 days 22:57:25,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,22,57,28.64241,77.191833,Rajendra Place,82625.0,82757.0,22.0,weekday,,Light
12596,0 days 23:02:57,0 days 23:03:17,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,3,28.64241,77.191833,Rajendra Place,82977.0,83109.0,23.0,weekday,,Light
12597,0 days 23:08:49,0 days 23:09:09,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,9,28.64241,77.191833,Rajendra Place,83329.0,83461.0,23.0,weekday,,Light
12598,0 days 23:14:41,0 days 23:15:01,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,15,28.64241,77.191833,Rajendra Place,83681.0,83813.0,23.0,weekday,,Light
12599,0 days 23:20:33,0 days 23:20:53,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,20,28.64241,77.191833,Rajendra Place,84033.0,84165.0,23.0,weekday,,Light
12600,0 days 23:26:25,0 days 23:26:45,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,26,28.64241,77.191833,Rajendra Place,84385.0,84517.0,23.0,weekday,,Light
12601,0 days 23:32:17,0 days 23:32:37,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,32,28.64241,77.191833,Rajendra Place,84737.0,84869.0,23.0,weekday,,Light
12602,0 days 23:38:09,0 days 23:38:29,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,38,28.64241,77.191833,Rajendra Place,85089.0,85221.0,23.0,weekday,,Light
12603,0 days 23:44:01,0 days 23:44:21,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,44,28.64241,77.191833,Rajendra Place,85441.0,85573.0,23.0,weekday,,Light
12604,0 days 23:49:53,0 days 23:50:13,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,50,28.64241,77.191833,Rajendra Place,85793.0,85925.0,23.0,weekday,,Light
12605,0 days 23:55:45,0 days 23:56:05,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,23,56,28.64241,77.191833,Rajendra Place,86145.0,86277.0,23.0,weekday,,Light
12606,1 days 00:01:37,1 days 00:01:57,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,0,1,28.64241,77.191833,Rajendra Place,86497.0,86629.0,24.0,weekday,,Light
12607,1 days 00:07:29,1 days 00:07:49,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,0,7,28.64241,77.191833,Rajendra Place,86849.0,86981.0,24.0,weekday,,Light
12608,1 days 00:13:21,1 days 00:13:41,97,25,28715.553,1,132.0,367.7720000000008,66.0800159712519,0,13,28.64241,77.191833,Rajendra Place,87201.0,87333.0,24.0,weekday,,Light
12942,0 days 06:39:38,0 days 06:39:58,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,6,39,28.64241,77.191833,Rajendra Place,23978.0,24110.0,6.0,weekday,,Light
12943,0 days 06:45:30,0 days 06:45:50,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,6,45,28.64241,77.191833,Rajendra Place,24330.0,24462.0,6.0,weekday,,Light
12944,0 days 06:51:22,0 days 06:51:42,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,6,51,28.64241,77.191833,Rajendra Place,24682.0,24814.0,6.0,weekday,,Light
12945,0 days 06:57:14,0 days 06:57:34,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,6,57,28.64241,77.191833,Rajendra Place,25034.0,25166.0,6.0,weekday,,Light
12946,0 days 07:03:06,0 days 07:03:26,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,3,28.64241,77.191833,Rajendra Place,25386.0,25518.0,7.0,weekday,,Light
12947,0 days 07:08:58,0 days 07:09:18,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,9,28.64241,77.191833,Rajendra Place,25738.0,25870.0,7.0,weekday,,Light
12948,0 days 07:14:50,0 days 07:15:10,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,15,28.64241,77.191833,Rajendra Place,26090.0,26222.0,7.0,weekday,,Light
12949,0 days 07:20:42,0 days 07:21:02,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,21,28.64241,77.191833,Rajendra Place,26442.0,26574.0,7.0,weekday,,Light
12950,0 days 07:26:34,0 days 07:26:54,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,26,28.64241,77.191833,Rajendra Place,26794.0,26926.0,7.0,weekday,,Light
12951,0 days 07:32:26,0 days 07:32:46,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,32,28.64241,77.191833,Rajendra Place,27146.0,27278.0,7.0,weekday,,Light
12952,0 days 07:38:18,0 days 07:38:38,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,38,28.64241,77.191833,Rajendra Place,27498.0,27630.0,7.0,weekday,,Light
12953,0 days 07:44:10,0 days 07:44:30,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,44,28.64241,77.191833,Rajendra Place,27850.0,27982.0,7.0,weekday,,Light
12954,0 days 07:50:02,0 days 07:50:22,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,50,28.64241,77.191833,Rajendra Place,28202.0,28334.0,7.0,weekday,,Light
12955,0 days 07:55:54,0 days 07:56:14,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,7,56,28.64241,77.191833,Rajendra Place,28554.0,28686.0,7.0,weekday,,Light
12956,0 days 08:01:46,0 days 08:02:06,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,2,28.64241,77.191833,Rajendra Place,28906.0,29038.0,8.0,weekday,,Light
12957,0 days 08:07:38,0 days 08:07:58,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,7,28.64241,77.191833,Rajendra Place,29258.0,29390.0,8.0,weekday,,Light
12958,0 days 08:13:30,0 days 08:13:50,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,13,28.64241,77.191833,Rajendra Place,29610.0,29742.0,8.0,weekday,,Light
12959,0 days 08:19:22,0 days 08:19:42,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,19,28.64241,77.191833,Rajendra Place,29962.0,30094.0,8.0,weekday,,Light
12960,0 days 08:25:14,0 days 08:25:34,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,25,28.64241,77.191833,Rajendra Place,30314.0,30446.0,8.0,weekday,,Light
12961,0 days 08:31:06,0 days 08:31:26,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,31,28.64241,77.191833,Rajendra Place,30666.0,30798.0,8.0,weekday,,Light
12962,0 days 08:36:58,0 days 08:37:18,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,37,28.64241,77.191833,Rajendra Place,31018.0,31150.0,8.0,weekday,,Light
12963,0 days 08:42:50,0 days 08:43:10,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,43,28.64241,77.191833,Rajendra Place,31370.0,31502.0,8.0,weekday,,Light
12964,0 days 08:48:16,0 days 08:48:36,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,48,28.64241,77.191833,Rajendra Place,31696.0,31828.0,8.0,weekday,,Light
12965,0 days 08:53:42,0 days 08:54:02,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,54,28.64241,77.191833,Rajendra Place,32022.0,32154.0,8.0,weekday,,Light
12966,0 days 08:59:08,0 days 08:59:28,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,8,59,28.64241,77.191833,Rajendra Place,32348.0,32480.0,8.0,weekday,,Light
12967,0 days 09:04:34,0 days 09:04:54,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,4,28.64241,77.191833,Rajendra Place,32674.0,32806.0,9.0,weekday,,Light
12968,0 days 09:10:00,0 days 09:10:20,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,10,28.64241,77.191833,Rajendra Place,33000.0,33132.0,9.0,weekday,,Light
12969,0 days 09:15:26,0 days 09:15:46,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,15,28.64241,77.191833,Rajendra Place,33326.0,33458.0,9.0,weekday,,Light
12970,0 days 09:20:52,0 days 09:21:12,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,21,28.64241,77.191833,Rajendra Place,33652.0,33784.0,9.0,weekday,,Light
12971,0 days 09:26:18,0 days 09:26:38,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,26,28.64241,77.191833,Rajendra Place,33978.0,34110.0,9.0,weekday,,Light
12972,0 days 09:31:44,0 days 09:32:04,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,32,28.64241,77.191833,Rajendra Place,34304.0,34436.0,9.0,weekday,,Light
12973,0 days 09:37:10,0 days 09:37:30,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,37,28.64241,77.191833,Rajendra Place,34630.0,34762.0,9.0,weekday,,Light
12974,0 days 09:42:36,0 days 09:42:56,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,42,28.64241,77.191833,Rajendra Place,34956.0,35088.0,9.0,weekday,,Light
12975,0 days 09:48:02,0 days 09:48:22,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,48,28.64241,77.191833,Rajendra Place,35282.0,35414.0,9.0,weekday,,Light
12976,0 days 09:53:28,0 days 09:53:48,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,53,28.64241,77.191833,Rajendra Place,35608.0,35740.0,9.0,weekday,,Light
12977,0 days 09:58:54,0 days 09:59:14,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,9,59,28.64241,77.191833,Rajendra Place,35934.0,36066.0,9.0,weekday,,Light
12978,0 days 10:04:20,0 days 10:04:40,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,4,28.64241,77.191833,Rajendra Place,36260.0,36392.0,10.0,weekday,,Light
12979,0 days 10:09:46,0 days 10:10:06,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,10,28.64241,77.191833,Rajendra Place,36586.0,36718.0,10.0,weekday,,Light
12980,0 days 10:15:12,0 days 10:15:32,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,15,28.64241,77.191833,Rajendra Place,36912.0,37044.0,10.0,weekday,,Light
12981,0 days 10:20:38,0 days 10:20:58,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,20,28.64241,77.191833,Rajendra Place,37238.0,37370.0,10.0,weekday,,Light
12982,0 days 10:26:04,0 days 10:26:24,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,26,28.64241,77.191833,Rajendra Place,37564.0,37696.0,10.0,weekday,,Light
12983,0 days 10:31:30,0 days 10:31:50,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,31,28.64241,77.191833,Rajendra Place,37890.0,38022.0,10.0,weekday,,Light
12984,0 days 10:36:56,0 days 10:37:16,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,37,28.64241,77.191833,Rajendra Place,38216.0,38348.0,10.0,weekday,,Light
12985,0 days 10:42:22,0 days 10:42:42,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,42,28.64241,77.191833,Rajendra Place,38542.0,38674.0,10.0,weekday,,Light
12986,0 days 10:47:48,0 days 10:48:08,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,48,28.64241,77.191833,Rajendra Place,38868.0,39000.0,10.0,weekday,,Light
12987,0 days 10:53:14,0 days 10:53:34,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,53,28.64241,77.191833,Rajendra Place,39194.0,39326.0,10.0,weekday,,Light
12988,0 days 10:58:40,0 days 10:59:00,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,10,59,28.64241,77.191833,Rajendra Place,39520.0,39652.0,10.0,weekday,,Light
12989,0 days 11:04:06,0 days 11:04:26,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,11,4,28.64241,77.191833,Rajendra Place,39846.0,39978.0,11.0,weekday,,Light
12990,0 days 11:09:32,0 days 11:09:52,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,11,9,28.64241,77.191833,Rajendra Place,40172.0,40304.0,11.0,weekday,,Light
12991,0 days 11:14:58,0 days 11:15:18,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,11,15,28.64241,77.191833,Rajendra Place,40498.0,40630.0,11.0,weekday,,Light
12992,0 days 11:20:24,0 days 11:20:44,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,11,20,28.64241,77.191833,Rajendra Place,40824.0,40956.0,11.0,weekday,,Light
12993,0 days 11:25:50,0 days 11:26:10,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,11,26,28.64241,77.191833,Rajendra Place,41150.0,41282.0,11.0,weekday,,Light
12994,0 days 11:31:16,0 days 11:31:36,97,16,17270.824,1,132.0,367.77100000000064,66.0798362946697,11,31,28.64241,77.191833,Rajendra Place,41476.0,41608.0,11.0,weekday,,Light
